name,services,location,phone,hours,promo,title,latitude,longitude,located_in,category_name,search_string,address,city,website,total_score,url,image_url,description,source_file,place_id,hours_summary
City Vet,Veterinario,San Salvador,+503 2132-6704,jueves: 8:30 AM a 5:30 PM; viernes: 8:30 AM a 5:30 PM; sábado: 8 AM a 3 PM; domingo: Cerrado; lunes: 8:30 AM a 5:30 PM; martes: 8:30 AM a 5:30 PM; miércoles: 8:30 AM a 5:30 PM,,City Vet,13.7017272,-89.2488196,,Veterinario,Pet Shop,"Pje N 2 Casa #1025, San Salvador, El Salvador",San Salvador,,4.4,https://www.google.com/maps/search/?api=1&query=City%20Vet&query_place_id=ChIJ-XUkSEEvY48Rub7eigf2P6k,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEo9nvghyYX-qtHN6RD0eMRdURw90Y1-Y3myS2DeKyKQhpIQYd9G2Xm7xEqm86xoUOkTtF4N5KqQpz7L9aJCXgIRVaAtlB-OIw0u5gdNbz8b9V40VM0yIb7GQUBwHeDLQ4X5sPmKA=w408-h306-k-no,,ApifyVeterinarias2026,ChIJ-XUkSEEvY48Rub7eigf2P6k,jueves: 8:30 AM a 5:30 PM; viernes: 8:30 AM a 5:30 PM; sábado: 8 AM a 3 PM; domingo: Cerrado; lunes: 8:30 AM a 5:30 PM; martes: 8:30 AM a 5:30 PM; miércoles: 8:30 AM a 5:30 PM
Dollarcity Zaragoza,Tienda de todo a 1 euro,Zaragoza,,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM,,Dollarcity Zaragoza,13.58608,-89.291847,,Tienda de todo a 1 euro,Pet Shop,"Km 20, Carretera al Puerto de La Libertad Local #23, Zaragoza, El Salvador",Zaragoza,https://dollarcity.com/?utm_source=G&utm_medium=local&utm_campaign=dollarcity,4.5,https://www.google.com/maps/search/?api=1&query=Dollarcity%20Zaragoza&query_place_id=ChIJx83pHAAtY48REzkmutafza4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZIVyWYmnoI-CiakuGCUaTMpd8aQPxCthvB06z4kaT5o9tw4RLDm_8v6ZxN83WTj01o8HQI-ZMilOZguzRoek7HLzJevB6ueqY0v2YCNqiyTJp0HvedpfZnDhno_aCvkhJsNND=w408-h307-k-no,,ApifyVeterinarias2026,ChIJx83pHAAtY48REzkmutafza4,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM
Súper Selectos • Miralvalle II,Supermercado,San Salvador,+503 2284-1100,jueves: 7 AM a 11 PM; viernes: 7 AM a 11 PM; sábado: 7 AM a 11 PM; domingo: 7 AM a 10 PM; lunes: 7 AM a 11 PM; martes: 7 AM a 11 PM; miércoles: 7 AM a 11 PM,,Súper Selectos • Miralvalle II,13.7230406,-89.2226868,,Supermercado,Pet Shop,"PQFG+6W8, Calle Motocross, San Salvador, El Salvador",San Salvador,http://www.superselectos.com/,4.2,https://www.google.com/maps/search/?api=1&query=S%C3%BAper%20Selectos%20%E2%80%A2%20Miralvalle%20II&query_place_id=ChIJz3-9pnYwY48RV0ff91owXfI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw7tc9nGA7CTuKjWHe3jeFGaBM-isqDIi8SO0XOtqOP6Gf6XQiw91nztP8G0t7z5WuUNR7NNXh3uqru9xckekUEaNoABtUdeb8Gfitf1-mV83ly9Tsd3FZObImxSsYDnouOD7rNA=w426-h240-k-no,,ApifyVeterinarias2026,ChIJz3-9pnYwY48RV0ff91owXfI,jueves: 7 AM a 11 PM; viernes: 7 AM a 11 PM; sábado: 7 AM a 11 PM; domingo: 7 AM a 10 PM; lunes: 7 AM a 11 PM; martes: 7 AM a 11 PM; miércoles: 7 AM a 11 PM
Súper Selectos • La Cañada,Supermercado,Cd Merliot,+503 2289-5883,jueves: 7 AM a 11 PM; viernes: 7 AM a 11 PM; sábado: 7 AM a 11 PM; domingo: 7 AM a 10 PM; lunes: 7 AM a 11 PM; martes: 7 AM a 11 PM; miércoles: 7 AM a 11 PM,,Súper Selectos • La Cañada,13.6809511,-89.2630157,,Supermercado,Pet Shop,"C. La Cañada &, Blvr. Merliot, Cd Merliot, El Salvador",Cd Merliot,https://www.superselectos.com/,4.3,https://www.google.com/maps/search/?api=1&query=S%C3%BAper%20Selectos%20%E2%80%A2%20La%20Ca%C3%B1ada&query_place_id=ChIJW9-M2jQuY48RhpspsJAAteA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFonXXckWMt3shWsI_mELP4QaPMPPSDb7BTD9Ahq9FGZ54BnxTIH9CejUsFEQrG5F94sErQA-2U01uLk53nNPC680bptD5Xv3yxDcp-v5v5JirAwyqpKocUNBobWZm97iDDP1xm6A=w426-h240-k-no,,ApifyVeterinarias2026,ChIJW9-M2jQuY48RhpspsJAAteA,jueves: 7 AM a 11 PM; viernes: 7 AM a 11 PM; sábado: 7 AM a 11 PM; domingo: 7 AM a 10 PM; lunes: 7 AM a 11 PM; martes: 7 AM a 11 PM; miércoles: 7 AM a 11 PM
Dollarcity Zacamil,Tienda de todo a 1 euro,San Salvador,,jueves: 8 AM a 9 PM; viernes: 8 AM a 9 PM; sábado: 8 AM a 9 PM; domingo: 8 AM a 9 PM; lunes: 8 AM a 9 PM; martes: 8 AM a 9 PM; miércoles: 8 AM a 9 PM,,Dollarcity Zacamil,13.7273234,-89.2022976,,Tienda de todo a 1 euro,Pet Shop,"Centro Comercial Zacamil, 29 Avenida Norte, San Salvador, El Salvador",San Salvador,https://dollarcity.com/?utm_source=G&utm_medium=local&utm_campaign=dollarcity,4.5,https://www.google.com/maps/search/?api=1&query=Dollarcity%20Zacamil&query_place_id=ChIJMc5jLeYxY48RRB4eZU7E-T0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4iR-0CfvU9spZWHjPTnwyT1UvxlgG3265o78q7AvqgDVostDhqsWfkkrKjBnSKdRKU0b-VrXzI3Pxk_nBxmI0H4ubWcNva_4kVV05xv54RQuuvMym4FnufYL3BuJsTQv7OE2M=w408-h408-k-no,,ApifyVeterinarias2026,ChIJMc5jLeYxY48RRB4eZU7E-T0,jueves: 8 AM a 9 PM; viernes: 8 AM a 9 PM; sábado: 8 AM a 9 PM; domingo: 8 AM a 9 PM; lunes: 8 AM a 9 PM; martes: 8 AM a 9 PM; miércoles: 8 AM a 9 PM
Súper Selectos | Los Santos,Supermercado,San Salvador,+503 7135-7820,jueves: 7 AM a 10 PM; viernes: 7 AM a 10 PM; sábado: 7 AM a 10 PM; domingo: 7 AM a 9 PM; lunes: 7 AM a 10 PM; martes: 7 AM a 10 PM; miércoles: 7 AM a 10 PM,,Súper Selectos | Los Santos,13.693117,-89.2290911,,Supermercado,Pet Shop,"MQVC+69V, Av las Camelias, San Salvador, El Salvador",San Salvador,http://www.superselectos.com/,4.3,https://www.google.com/maps/search/?api=1&query=S%C3%BAper%20Selectos%20%7C%20Los%20Santos&query_place_id=ChIJfZP3ijcwY48RrsHxlhlPg_s,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCjiBX6xIBGrcA-GtnMOK8X-DXs7LO2vZoDA2UF02EmbyOXmkn3vFeO6PED3_28Ot5LqFa2U1IdVAhUqkVil0fUMn-elBcVOkM1fjeZ-ehxRI4gIlIGmS6eZIQaE0JgxMuLMIL=w408-h306-k-no,,ApifyVeterinarias2026,ChIJfZP3ijcwY48RrsHxlhlPg_s,jueves: 7 AM a 10 PM; viernes: 7 AM a 10 PM; sábado: 7 AM a 10 PM; domingo: 7 AM a 9 PM; lunes: 7 AM a 10 PM; martes: 7 AM a 10 PM; miércoles: 7 AM a 10 PM
Asociación Milagros de Amor El Salvador,Refugio para animales,San Salvador,,jueves: 10:30 AM a 2:30 PM; viernes: 10:30 AM a 2:30 PM; sábado: 10:30 AM a 2:30 PM; domingo: 10:30 AM a 2:30 PM; lunes: 10:30 AM a 2:30 PM; martes: 10:30 AM a 2:30 PM; miércoles: 10:30 AM a 2:30 PM,,Asociación Milagros de Amor El Salvador,13.6777349,-89.1908946,,Refugio para animales,Refugio de animales,"Centro, Avenida Cuba, San Salvador, El Salvador",San Salvador,https://milagritossv.org/,4.4,https://www.google.com/maps/search/?api=1&query=Asociaci%C3%B3n%20Milagros%20de%20Amor%20El%20Salvador&query_place_id=ChIJWzMOgEoxY48RUX5r726-Ii4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKw6XEZ6a9NMoB3yRvYs7E5XzRwPJ-ug4AO3U90ECWSbWrjMV-RPvTPni-SjyGie0ehRYkgQ-iEZT_Dt_oGHnjYvJzVXovwbCWS3aAvB3RrlpuaR8-UX9qhJce613HutptZ08Pxx9SYyIn=w408-h265-k-no,,ApifyVeterinarias2026,ChIJWzMOgEoxY48RUX5r726-Ii4,jueves: 10:30 AM a 2:30 PM; viernes: 10:30 AM a 2:30 PM; sábado: 10:30 AM a 2:30 PM; domingo: 10:30 AM a 2:30 PM; lunes: 10:30 AM a 2:30 PM; martes: 10:30 AM a 2:30 PM; miércoles: 10:30 AM a 2:30 PM
Refugio Ilopango - Refugio de Animales,Refugio para animales,Ilopango,,,,Refugio Ilopango - Refugio de Animales,13.7021602,-89.122683,,Refugio para animales,Refugio de animales,"PV2G+JV, Ilopango, El Salvador",Ilopango,,5,https://www.google.com/maps/search/?api=1&query=Refugio%20Ilopango%20-%20Refugio%20de%20Animales&query_place_id=ChIJSZF6BwA3Y48RXCyiSt4uk8o,,,ApifyVeterinarias2026,ChIJSZF6BwA3Y48RXCyiSt4uk8o,
Gio y su manada de peluditos,Refugio para animales,"PG-E 01604 Rosario de, El rosario Lotificacion El Pedregal Canton El Pedregal, Calle C 5, El Salvador",,,,Gio y su manada de peluditos,13.4602146,-89.0120977,,Refugio para animales,Refugio de animales,"PG-E 01604 Rosario de, El rosario Lotificacion El Pedregal Canton El Pedregal, Calle C 5, El Salvador",,,5,https://www.google.com/maps/search/?api=1&query=Gio%20y%20su%20manada%20de%20peluditos&query_place_id=ChIJ4-IlaQCzfI8RUEiVjTHFm5M,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJmGhwqKYh_VUafR2AIkaN3kin2dcuVWTZuJ3hqnl7rbXEZIwC9nzF4XgfiSZUY1oSIxJMkcII95n1Z0jSNvET2GChKwQGhyObEmofdQ9r6M06WXEDA8QmukD0huuV39bbm_FOWr7-LgWV=w408-h544-k-no,,ApifyVeterinarias2026,ChIJ4-IlaQCzfI8RUEiVjTHFm5M,
PROCANPO Refugio para Aninales.,Asociación sociocultural,Potonico,,jueves: 24 horas; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas,,PROCANPO Refugio para Aninales.,13.9608368,-88.8888757,,Asociación sociocultural,Refugio de animales,"Potonico, El Salvador",Potonico,,,https://www.google.com/maps/search/?api=1&query=PROCANPO%20Refugio%20para%20Aninales.&query_place_id=ChIJXxxrX_tmY48RaLt8SBuYOJE,,,ApifyVeterinarias2026,ChIJXxxrX_tmY48RaLt8SBuYOJE,jueves: 24 horas; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas
Refugio de perros callejeros.,Perrera,San Salvador,+503 6206-5387,,,Refugio de perros callejeros.,13.6646284,-89.1509964,,Perrera,Refugio de animales,"MR7X+QH8, Calle A Canton Cuapa, San Salvador, El Salvador",San Salvador,,,https://www.google.com/maps/search/?api=1&query=Refugio%20de%20perros%20callejeros.&query_place_id=ChIJR2x9BwA3Y48RDc56yA3CiCQ,,,ApifyVeterinarias2026,ChIJR2x9BwA3Y48RDc56yA3CiCQ,
Final Dario Gonzalez ote.,Condominio,San Salvador,,,,Final Dario Gonzalez ote.,13.6851337,-89.187233,,Condominio,Refugio de animales,"MRP7+342, San Salvador, El Salvador",San Salvador,,5,https://www.google.com/maps/search/?api=1&query=Final%20Dario%20Gonzalez%20ote.&query_place_id=ChIJP5KrHSUxY48Rj-GBJWeuLXw,,,ApifyVeterinarias2026,ChIJP5KrHSUxY48Rj-GBJWeuLXw,
Fundación HMD CatDogSv,Organización no gubernamental,San Salvador,+503 7012-8321,,,Fundación HMD CatDogSv,13.7124529,-89.1904394,,Organización no gubernamental,Refugio de animales,"27 Calle Pte. #211, San Salvador, El Salvador",San Salvador,,1,https://www.google.com/maps/search/?api=1&query=Fundaci%C3%B3n%20HMD%20CatDogSv&query_place_id=ChIJ5fxiFogxY48RDzlum9s1HYA,,,ApifyVeterinarias2026,ChIJ5fxiFogxY48RDzlum9s1HYA,
Finca San Rafael,Refugio para animales,Candelaria,+503 7036-5718,,,Finca San Rafael,13.6812185,-88.980282,,Refugio para animales,Refugio de animales,"Candelaria, El Salvador",Candelaria,,,https://www.google.com/maps/search/?api=1&query=Finca%20San%20Rafael&query_place_id=ChIJ3Yx6GvRPY48RcR5oFH8tNsk,,,ApifyVeterinarias2026,ChIJ3Yx6GvRPY48RcR5oFH8tNsk,
Fundación Refugio Salvaje (FURESA),Zoo,Jayaque,+503 2347-9300,jueves: 9 AM a 4 PM; viernes: 9 AM a 4 PM; sábado: 9 AM a 4 PM; domingo: 9 AM a 4 PM; lunes: Cerrado; martes: 9 AM a 4 PM; miércoles: 9 AM a 4 PM,,Fundación Refugio Salvaje (FURESA),13.688138,-89.4491741,,Zoo,Refugio de animales,"Carretera hacia KM 36.5, Jayaque, El Salvador",Jayaque,http://furesa.com.sv/,4.6,https://www.google.com/maps/search/?api=1&query=Fundaci%C3%B3n%20Refugio%20Salvaje%20(FURESA)&query_place_id=ChIJdUBLIwvXYo8Rwsne_61HoNE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfZvV5heQOwTTfk2cTIfB0xYmpVNEpFjtDqQzz2kl3Lau255gqsCBKVT4A_EbPWxso4oUymAhtEOHcP-T_mZZ97JElXnOxtzgwkwLlxUne1Gf4zhRZ0ffKR3POQIztDfDe4dnEEQ=w493-h240-k-no,,ApifyVeterinarias2026,ChIJdUBLIwvXYo8Rwsne_61HoNE,jueves: 9 AM a 4 PM; viernes: 9 AM a 4 PM; sábado: 9 AM a 4 PM; domingo: 9 AM a 4 PM; lunes: Cerrado; martes: 9 AM a 4 PM; miércoles: 9 AM a 4 PM
ARANI,Servicio de adopción de mascotas,San Salvador,,,,ARANI,13.7374971,-89.2657425,,Servicio de adopción de mascotas,Refugio de animales,"PPPM+XPR, C El Boqueron, San Salvador, El Salvador",San Salvador,,5,https://www.google.com/maps/search/?api=1&query=ARANI&query_place_id=ChIJpSNsIIwlY48RXj7m7uIWtnU,,,ApifyVeterinarias2026,ChIJpSNsIIwlY48RXj7m7uIWtnU,
refugio para animales en abandono,Refugio para animales,Santa Tecla,,,,refugio para animales en abandono,13.6785899,-89.2798048,,Refugio para animales,Refugio de animales,"13 A Avenida Norte 9 Urb, Santa Tecla, El Salvador",Santa Tecla,,3.7,https://www.google.com/maps/search/?api=1&query=refugio%20para%20animales%20en%20abandono&query_place_id=ChIJUZcoFgAvY48RktFwBwtKDJw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdQYMfRO0iUph25V_lPNHYKYBtPRwPhyDgFJGYOw3OwpUs1uylsrQDZL66NWig8vvpSaJSnP9_TR7fG4T_Fe0jv-kIOadbCtzN-7qpIz-d6_s4mWZC_F80lMWl_TsBS63r07qO=w408-h306-k-no,,ApifyVeterinarias2026,ChIJUZcoFgAvY48RktFwBwtKDJw,
Fundación Zoológica de El Salvador (FUNZEL),Oficina de medio ambiente,San Salvador,,jueves: 8 AM a 5 a.m.; viernes: 8 AM a 5 a.m.; sábado: Cerrado; domingo: Cerrado; lunes: 8 AM a 5 a.m.; martes: 8 AM a 5 a.m.; miércoles: 8 AM a 5 a.m.,,Fundación Zoológica de El Salvador (FUNZEL),13.6646421,-89.2250361,,Oficina de medio ambiente,Refugio de animales,"MQ7F+VX4, 21 Avenida Sur, San Salvador, El Salvador",San Salvador,,4.6,https://www.google.com/maps/search/?api=1&query=Fundaci%C3%B3n%20Zool%C3%B3gica%20de%20El%20Salvador%20(FUNZEL)&query_place_id=ChIJlWU1L7kxY48Rtra6tCpjzjY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHko1RyCJFxwWG7btD1HvM85_DdTIjHx6y3txRXepI2C-jFt8ERqWNk_lWDT_3WAvd3OvQj0GRscKP02_o8NpIPmH_RhVvNNh29YqimITFiOlj_EuVgHEWQh-0WYYd7Mnh8PuY=w408-h306-k-no,,ApifyVeterinarias2026,ChIJlWU1L7kxY48Rtra6tCpjzjY,jueves: 8 AM a 5 a.m.; viernes: 8 AM a 5 a.m.; sábado: Cerrado; domingo: Cerrado; lunes: 8 AM a 5 a.m.; martes: 8 AM a 5 a.m.; miércoles: 8 AM a 5 a.m.
AgroFerretería Claros,Tienda de herramientas,Santiago de María,+503 2663-1647,jueves: 7:30 AM a 5 PM; viernes: 7:30 AM a 5 PM; sábado: 7:30 AM a 3 PM; domingo: Cerrado; lunes: 7:30 AM a 5 PM; martes: 7:30 AM a 5 PM; miércoles: 7:30 AM a 5 PM,,AgroFerretería Claros,13.483941,-88.4649741,,Tienda de herramientas,Agroferretería,"FGMM+HW9, 3a Calle Pte., Santiago de María, El Salvador",Santiago de María,,4.6,https://www.google.com/maps/search/?api=1&query=AgroFerreter%C3%ADa%20Claros&query_place_id=ChIJT5RcLJo1e48RQj2KU78IjW4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1UpAXbjZFkwF4aVcn873B05NyKnQfllIJHE2hkqzy2VbOLEnaE-u3k0IBKGnQQ5V-6igSgETcC4EVQFU22zF-HgYsoSqAJYIZ5hMTfqMtq0CsGl9ePPf29iTj7_1u3NdxWS1W=w408-h306-k-no,,ApifyVeterinarias2026,ChIJT5RcLJo1e48RQj2KU78IjW4,jueves: 7:30 AM a 5 PM; viernes: 7:30 AM a 5 PM; sábado: 7:30 AM a 3 PM; domingo: Cerrado; lunes: 7:30 AM a 5 PM; martes: 7:30 AM a 5 PM; miércoles: 7:30 AM a 5 PM
Agroferretería San Rafael Casa Matriz,Ferretería,La Libertad,,,,Agroferretería San Rafael Casa Matriz,13.4876789,-89.3214569,,Ferretería,Agroferretería,"1a Calle Ote. 2216, La Libertad, El Salvador",La Libertad,,4,https://www.google.com/maps/search/?api=1&query=Agroferreter%C3%ADa%20San%20Rafael%20Casa%20Matriz&query_place_id=ChIJ_XsTpjXTfI8R77s0M4oPuK8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8oxrej0uhkaO_1IXqjXpSsB34shNM_utS63pB-F3jP4XoVc96OxcLbiJJ4iSKoGwV3P1gTJCpC7gp4gO9TDJOq4b4sGKgz0Q5bEk5AUuxFhOMjUFkwzFf9y39PiCrLbidY55_dSqJVN_7=w408-h408-k-no,,ApifyVeterinarias2026,ChIJ_XsTpjXTfI8R77s0M4oPuK8,
Agroferreteria El Sembrador,Tienda de herramientas,San Jose Villanueva,,jueves: 7 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 7 AM a 6 PM; domingo: 8 AM a 1 PM; lunes: 7 AM a 6 PM; martes: 7 AM a 6 PM; miércoles: 7 AM a 6 PM,,Agroferreteria El Sembrador,13.5769859,-89.2648025,,Tienda de herramientas,Agroferretería,"San Jose Villanueva, El Salvador",San Jose Villanueva,,3.5,https://www.google.com/maps/search/?api=1&query=Agroferreteria%20El%20Sembrador&query_place_id=ChIJmfacWW0tY48RMC2IoOqse6U,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdMACfz4QK2LB-SwEs3kknHple7k6wfg_9jfcoTcAT51oAlDbjN_TAbEJ0MB_P2Z_iLItxarn1vxFJtu1tOdkbWXTvHoG2mdfKaQW0gYTTxwN24aUFmiEAcUU2XqKm6gDgF8OzDqeUGhPA=w426-h240-k-no,,ApifyVeterinarias2026,ChIJmfacWW0tY48RMC2IoOqse6U,jueves: 7 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 7 AM a 6 PM; domingo: 8 AM a 1 PM; lunes: 7 AM a 6 PM; martes: 7 AM a 6 PM; miércoles: 7 AM a 6 PM
Agroferretería Juan Carlos,Ferretería,San Salvador,,,,Agroferretería Juan Carlos,13.7247824,-89.1805776,,Ferretería,Agroferretería,"PRF9+WQ7 una cuadra arriba del parque, San Salvador, El Salvador",San Salvador,,,https://www.google.com/maps/search/?api=1&query=Agroferreter%C3%ADa%20Juan%20Carlos&query_place_id=ChIJqw9SaQAxY48ReCDhxM64JXk,,,ApifyVeterinarias2026,ChIJqw9SaQAxY48ReCDhxM64JXk,
Agro ferreteria El Surco,Ferretería,San Juan Opico,,,,Agro ferreteria El Surco,13.8759849,-89.3587935,,Ferretería,Agroferretería,"VJGR+8FP, San Juan Opico, El Salvador",San Juan Opico,,,https://www.google.com/maps/search/?api=1&query=Agro%20ferreteria%20El%20Surco&query_place_id=ChIJiTJYWgAhY48RcFQPs0CLLDI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE99H6uU1Ga9eUzzNafLOiRphP_EKgGJ_HXaSFbGvM-l31JjmB8RZiUH_sj_j1qtxpDIkhAfKlcraZ669RuR8s9sZPz3z6hwXFuXRGsegXKvCwsNVssJM9eciRjqgrEgbm7iOl4RQ_8INcU=w408-h306-k-no,,ApifyVeterinarias2026,ChIJiTJYWgAhY48RcFQPs0CLLDI,
Agroferretería Los Toritos,Ferretería,La Libertad,+503 7289-1696,jueves: 7 AM a 4 PM; viernes: 7 AM a 4 PM; sábado: 7 AM a 4 PM; domingo: 7 AM a 12 PM; lunes: 7 AM a 4 PM; martes: 7 AM a 4 PM; miércoles: 7 AM a 4 PM,,Agroferretería Los Toritos,13.494459,-89.3748213,,Ferretería,Agroferretería,"Carretera Litoral, lotificación Río Grande frente a, calle Los Farallones Puerto, La Libertad, El Salvador",La Libertad,https://grupolostoritos.com/,5,https://www.google.com/maps/search/?api=1&query=Agroferreter%C3%ADa%20Los%20Toritos&query_place_id=ChIJwfVYYOrVfI8RrwQ0IC2iuGs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSmD_QnESFJ5X8K9FJ2q-8Qz4-asrst3sz1Oq6UGUeqLiveapgUWp4BIxkAYJiQzdY_R2xOqsnCGKAcYjsuNn7ZHkjLEc07Z-q0UQk-SH5OKVgaaSfKH-4f9LCbBQ8GKhZTCpy=w408-h306-k-no,,ApifyVeterinarias2026,ChIJwfVYYOrVfI8RrwQ0IC2iuGs,jueves: 7 AM a 4 PM; viernes: 7 AM a 4 PM; sábado: 7 AM a 4 PM; domingo: 7 AM a 12 PM; lunes: 7 AM a 4 PM; martes: 7 AM a 4 PM; miércoles: 7 AM a 4 PM
Agro ferreteria Hernandez,Constructor,Nuevo Edén de San Juan,,,,Agro ferreteria Hernandez,13.824666,-88.4863474,,Constructor,Agroferretería,"RGF7+VF6, Nuevo Edén de San Juan, El Salvador",Nuevo Edén de San Juan,,5,https://www.google.com/maps/search/?api=1&query=Agro%20ferreteria%20Hernandez&query_place_id=ChIJI7BVHwu_ZI8RKxASOaLo8l0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF62JZWPV-57CtReEFiw10wa1tFiGChYcKLHvupDEfBZtVYYo9i38wdpFksXHN5Y04uRVhv_4vt0-vNK6LCtxEzioLW-zNScUBNkLB5GcQBUWIc9q4ESpeWNJVryPk5Y7BFrVUu=w408-h306-k-no,,ApifyVeterinarias2026,ChIJI7BVHwu_ZI8RKxASOaLo8l0,
AGRO FERRETERÍA TORRES,Tienda de materiales para la construcción,Canton El Jocotillo,+503 7206-1288,jueves: 7 AM a 1 PM; viernes: 7 AM a 1 PM; sábado: 7 AM a 1 PM; domingo: Cerrado; lunes: 7 AM a 1 PM; martes: 7 AM a 1 PM; miércoles: 7 AM a 1 PM,,AGRO FERRETERÍA TORRES,13.5640713,-88.4692036,,Tienda de materiales para la construcción,Agroferretería,"HG7J+J8F, Canton El Jocotillo, El Salvador",Canton El Jocotillo,,4.5,https://www.google.com/maps/search/?api=1&query=AGRO%20FERRETER%C3%8DA%20TORRES&query_place_id=ChIJ2SyGKADLZI8RmPd5UJaAh9c,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEP9qXCyrW1BU-ZTKfQMnVUpiLkYDCDL2Ju7xfvMXPxkDG-dZe3X08Q4_YoqI_fO9uzmZbIdrECreY1a_3qo2GSBIzE-u8nAnoMKvOuZvN5ArColx63ad0vcmO02xBjSx6w77BDTQ=w408-h306-k-no,,ApifyVeterinarias2026,ChIJ2SyGKADLZI8RmPd5UJaAh9c,jueves: 7 AM a 1 PM; viernes: 7 AM a 1 PM; sábado: 7 AM a 1 PM; domingo: Cerrado; lunes: 7 AM a 1 PM; martes: 7 AM a 1 PM; miércoles: 7 AM a 1 PM
Agroferretería La Hacienda group orellana,Ferretería,Santa Cruz,+503 7924-8656,jueves: 6:30 AM a 5 PM; viernes: 6:30 AM a 5 PM; sábado: 6:30 AM a 5 PM; domingo: 6:30 AM a 3 PM; lunes: 6:30 AM a 5 PM; martes: 6:30 AM a 5 PM; miércoles: 6:30 AM a 5 PM,,Agroferretería La Hacienda group orellana,13.4797632,-89.2096861,,Ferretería,Agroferretería,"FQHR+W44 Cantón melara, Santa Cruz, El Salvador",Santa Cruz,,4,https://www.google.com/maps/search/?api=1&query=Agroferreter%C3%ADa%20La%20Hacienda%20group%20orellana&query_place_id=ChIJX0nqFobNfI8RDFn9zWqQsfI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2FTRRQsju3jQJucUk_tCINwaeUlWaHwAIfEq7i9CGh8PGjiGYm5xr-S1ZDjR7scFG5y4DaXLgwDzhwjOXtp9xrAUfnWmaAk3B5KMH3X8ZxUjA5AnWr1swS34qF8exws6bow_7Iw=w408-h306-k-no,,ApifyVeterinarias2026,ChIJX0nqFobNfI8RDFn9zWqQsfI,jueves: 6:30 AM a 5 PM; viernes: 6:30 AM a 5 PM; sábado: 6:30 AM a 5 PM; domingo: 6:30 AM a 3 PM; lunes: 6:30 AM a 5 PM; martes: 6:30 AM a 5 PM; miércoles: 6:30 AM a 5 PM
Agro ferretería La Cabaña,Empresa constructora,Nuevo Edén de San Juan,,,,Agro ferretería La Cabaña,13.82519,-88.4873907,,Empresa constructora,Agroferretería,"RGG7+32H, Carr. longitudinal del Nte., Nuevo Edén de San Juan, El Salvador",Nuevo Edén de San Juan,,5,https://www.google.com/maps/search/?api=1&query=Agro%20ferreter%C3%ADa%20La%20Caba%C3%B1a&query_place_id=ChIJK2pyg6i_ZI8Rftyii7UtXUs,,,ApifyVeterinarias2026,ChIJK2pyg6i_ZI8Rftyii7UtXUs,
Agro-Ferretería El Buen Amigo,Ferretería,Berlín,+503 7261-3568,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 3 PM; domingo: 7 AM a 3 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM,,Agro-Ferretería El Buen Amigo,13.4988173,-88.5317668,,Ferretería,Agroferretería,"FFX9+G79, 3a Av. Nte., Berlín, El Salvador",Berlín,,3,https://www.google.com/maps/search/?api=1&query=Agro-Ferreter%C3%ADa%20El%20Buen%20Amigo&query_place_id=ChIJWafHsGhLe48RlDtm-af5QMY,,,ApifyVeterinarias2026,ChIJWafHsGhLe48RlDtm-af5QMY,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 3 PM; domingo: 7 AM a 3 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM
